Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
My World Is Empty Without You,-0.9374717629374886,0.1867087863087212,6.0,-0.3817435833973215,0.112,0.248,3.22e-06,0.103,0.845,-1.0788105103219972,154427.0
"River Deep, Mountain High",-0.7924813859924078,0.8660759712056135,10.0,-0.30724414617243945,0.0533,0.00295,0.000158,0.0534,0.921,0.8405449882322974,189307.0
Nie mehr zurück (feat. Kool Savas & Sido),-0.20647861250603877,0.2007646590996914,1.0,0.5059691874887019,0.354,0.361,0.0,0.278,0.54,-0.9815736199146877,164274.0
Keinen gesehen,-0.47229430357202024,0.03209418560804892,6.0,0.21490161879613895,0.347,0.421,0.0,0.0699,0.576,-0.013226679678390469,199947.0
Dann mit der Pumpgun 2.0 (feat. Azad & Kool Savas),0.3795241609803309,0.7395731160868821,1.0,0.4585407666972798,0.306,0.0862,0.0,0.368,0.629,-1.0341971299474237,199607.0
King,0.5426383350435465,0.172652913517751,11.0,0.49254196333770567,0.303,0.137,0.0,0.254,0.605,-1.1336984873888973,169842.0
Rhythmus meines Lebens,0.5245145379254114,-0.2537085611416786,5.0,0.2317939330506181,0.273,0.00407,1.79e-05,0.258,0.656,-1.3060007700779708,196947.0
Deine Mutter,0.19828618979897947,0.9363553351604645,1.0,0.808514867149052,0.14,0.478,0.0,0.18,0.154,-0.9625453372246232,183349.0
Check (feat. Samra),1.1648887027661858,1.0160052809759623,1.0,0.3950863041772493,0.356,0.0566,2.89e-06,0.118,0.654,-0.8164703145133294,230703.0
Aura,-0.037323172736777425,0.9550964988817582,2.0,0.33726261307537864,0.376,0.254,0.0,0.055,0.256,-0.8681474801138772,168093.0
Moai (feat. Yaikess),-0.7864401202863627,0.5802732244558865,9.0,0.3719135141102076,0.325,0.163,0.0,0.183,0.373,1.7862134601115194,179744.0
AMG,0.723876306224898,-0.04755576020744892,1.0,0.6339609531861014,0.151,0.178,0.0,0.299,0.368,-1.1707749103214027,209258.0
Roll Me Up and Smoke Me When I Die - Live,-1.1730811254732454,0.8285936437630264,0.0,-0.3042121923318917,0.0737,0.0713,0.109,0.873,0.344,-0.4646667718474674,134267.0
Don't Let Our Love Start Slippin' Away,0.6936699776946728,0.388176296312627,3.0,-0.36723351858898684,0.0313,0.42,0.000851,0.35,0.657,-0.24940721154014908,224800.0
On The Road Again - Live,-1.2697413767699663,1.044117026557903,4.0,0.05052640701216937,0.085,0.0671,0.00201,0.958,0.36,-0.2832052269754322,156173.0
One More Last Chance,-0.5810370862808311,1.1331375542340474,2.0,-0.2299293232384772,0.0404,0.411,0.0,0.291,0.963,1.8805775192068301,191200.0
Go Rest High On That Mountain,-1.7892902274898397,-2.3105512795536503,2.0,-0.9967970767655349,0.033,0.469,0.000221,0.101,0.179,-0.33069143866200507,315973.0
When I Call Your Name,-0.695821134695687,-2.4651658802543226,5.0,-2.1656152822966077,0.0307,0.35,0.00144,0.139,0.208,-1.6917037222254219,255133.0
Whenever You Come Around,0.5909684606919069,-1.9497838779187489,11.0,-0.9086538472581888,0.0294,0.736,9.4e-06,0.118,0.168,-0.17684287240059599,259160.0
All My Ex's Live In Texas - Live,-0.3575102551571643,0.5193644423616822,6.0,-0.03934936754691815,0.0525,0.368,8.39e-06,0.97,0.554,0.4439252770992492,208160.0
I Still Believe In You,-0.25480873815439914,-1.6452399674477278,8.0,-0.8389189089255957,0.026,0.773,1.4e-05,0.113,0.232,0.5016522874627128,239520.0
Look At Us,-0.7985226516984528,-1.471884203025762,3.0,-0.8599260176779606,0.0261,0.529,0.000208,0.239,0.219,-1.5245387378825115,240173.0
Shadowboxin',0.5003494751012312,0.02740889467772552,1.0,-0.5402714556316637,0.39,0.00704,1.43e-06,0.161,0.72,-0.9638296618111639,209973.0
Publicity,1.430704393832168,-1.2329343655792688,2.0,0.3190708900320934,0.31,0.0456,0.0,0.0415,0.564,-0.9662631189225044,157707.0
Liquid Swords,1.0682284514694658,-0.05692634206809573,7.0,0.07932996849737091,0.391,0.417,1.01e-05,0.34,0.347,-1.0675895691974835,270800.0
Highway Robbery,1.1648887027661858,1.1425081360946943,3.0,0.4704520139280024,0.191,0.00908,0.00374,0.0986,0.704,-0.9673784534318688,240200.0
Duel Of The Iron Mic,0.5668033978677267,0.10237354956289996,0.0,0.5161478896676829,0.288,0.0807,0.0,0.323,0.25,-1.0005681045893169,246227.0
Living In The World Today,0.844701620345799,0.1773382044480744,1.0,0.38469103386680065,0.0576,0.103,0.019,0.238,0.441,-0.8642945063542553,263173.0
"Breaker, Breaker",1.835469196137186,0.43971449654618444,9.0,0.4648212425098425,0.245,0.0336,2.77e-06,0.0447,0.72,-0.8318146135209482,218200.0
B.I.B.L.E. (Basic Instructions Before Leaving Earth),-0.6776973375775519,0.8426495165539966,1.0,-0.26176483856422633,0.366,0.25,0.0,0.342,0.561,2.068325494949828,272867.0
Cold World,0.9171968088183395,0.7395731160868821,2.0,0.46113958427489204,0.215,0.0976,2.89e-05,0.384,0.541,-1.0058067969817857,331000.0
Dom Nad Wodą,-0.9133067001133087,0.003982440026108508,9.0,-0.15478018161919208,0.187,0.17,7.65e-05,0.12,0.554,-1.074112586176493,195704.0
Magenta (prod. Auer),0.729917571930943,0.964467080742405,2.0,0.2586483813526105,0.225,0.519,7.28e-06,0.124,0.564,0.41871195758452867,200333.0
Ukryty w Mieście Krzyk,0.44597808374682574,0.13517058607516377,1.0,-0.1482831376751618,0.35,0.401,0.000557,0.11,0.6,1.8767583434626431,201613.0
022,0.4278542866286906,0.49593798771006525,2.0,0.0970885552777207,0.5,0.447,5.93e-06,0.348,0.589,2.346922536182867,161652.0
Miłość na sprzedaż,-0.47833556927806525,0.172652913517751,9.0,0.0007157367746027055,0.363,0.643,8.69e-06,0.668,0.37,-1.3901240304963902,199385.0
Woof,0.8990730117002044,0.07426180398095955,10.0,0.6822556465033941,0.33,0.154,0.0,0.146,0.385,0.6928138627646745,165493.0
Daddy Issues,1.0017745287029702,-1.0408374374360094,0.0,-0.4226749602447132,0.139,0.303,2.79e-05,0.0904,0.0514,-0.23338695222382475,221053.0
Nikogo nie kocham,0.9534444030546098,-0.04755576020744892,2.0,-0.683206422400333,0.343,0.65,0.0345,0.105,0.0713,-0.08690635332730748,196271.0
Zszedłem Ze Sceny,0.8386603546397539,0.6646084612017078,6.0,0.06785185752958385,0.188,0.512,0.00984,0.124,0.498,0.5597172779805298,171679.0
Pierwszy Człowiek Na Księżycu,-0.32126266092089467,-0.6753847448707844,8.0,-0.06143931695662166,0.186,0.153,0.0213,0.111,0.125,-1.280145288269979,173494.0
Bol Na Halke Halke,0.09558467279621363,-0.2958761795145893,11.0,0.2003915539878043,0.0491,0.279,3.46e-06,0.0617,0.704,-1.0338929478085062,306834.0
Falak Tak,0.5849271949858619,0.28509989584551215,2.0,0.2471702703848234,0.135,0.634,1.53e-05,0.0563,0.62,0.7874821039989031,356180.0
Laung Da Lashkara,1.328002876829402,0.48656740584941843,9.0,-0.17687013102889557,0.13,0.05,2.22e-06,0.128,0.626,-0.39118988629116164,304467.0
Sadka,0.3432765667440606,-0.4176937437029972,7.0,0.15707792769426832,0.0286,0.232,0.000176,0.0785,0.579,0.7869751337673734,343587.0
"Velli Malare (From ""Jodi"")",-0.5206244292203807,1.0488023174882262,11.0,1.3964973440838053,0.173,0.429,0.0,0.155,0.636,1.7378147020081944,389185.0
Khud Ko Tere,-0.49041810069015535,0.505308569570712,5.0,0.5767869664786336,0.0398,0.437,8.24e-06,0.223,0.68,0.7211028016840071,306921.0
Enakkoru Snehidhi,0.44597808374682574,0.25698815026357175,4.0,-0.4874288315535496,0.0935,0.234,1.12e-05,0.0283,0.69,1.7312240889983144,294640.0
Des Rangila,0.27682264397756506,0.9129288805088476,11.0,-0.07031861034679665,0.0937,0.427,0.0,0.336,0.832,-0.49336128695202247,318093.0
Ennavo Ennavo,0.28286390968361014,-0.45517607114558445,9.0,-0.8079496661257173,0.0875,0.0808,2.72e-05,0.181,0.486,1.866787928909235,291360.0
"Naacho Naacho (From ""Rrr"")",-1.1066272027067499,1.6391489747089745,10.0,0.9163657966199569,0.14,0.35,0.000343,0.0773,0.736,1.3278109767627746,214208.0
Nunugu Misalodu,0.15599732985666412,-0.740978817895312,8.0,-0.7629034947804396,0.137,0.346,4.66e-05,0.081,0.937,1.024068212045885,302942.0
"Komuram Bheemudo (From ""RRR"")",0.23453378403524974,-0.6613288720798142,2.0,-0.3702654724295343,0.0403,0.923,0.000252,0.08,0.448,-1.30414187922903,254219.0
"Neetho Unte Chalu (From ""Bimbisara"")",0.08954340709016859,-0.45517607114558445,0.0,-0.6273318444816716,0.027,0.694,0.000759,0.113,0.584,-0.5973239824309536,286830.0
Chala Challa Gali,-0.4179229122176148,-1.2844725658128262,2.0,-0.6383768191865233,0.0598,0.805,0.0,0.0635,0.549,-1.414458601609794,116898.0
Young Yama,1.0319808572331954,0.6411820065500907,1.0,-0.28450449236833286,0.308,0.35,0.0,0.104,0.649,-0.528612617051023,293669.0
Telugammayi,0.6815874462825826,0.5568467698042695,0.0,-0.8408680221088045,0.0466,0.369,7.45e-05,0.292,0.713,0.52159311656953,243357.0
Pookkal Pookkum,-0.19439608109394868,-0.9939845281327755,4.0,-0.9508846328943865,0.0359,0.844,0.00381,0.169,0.561,-0.026509299744456767,396467.0
Moongil Thottam,-0.7260274632259123,-1.2423049474399155,7.0,-0.753157928864394,0.0291,0.891,0.000114,0.101,0.286,0.31309315934926885,275093.0
Hasili Fisiliye,0.8869904802881142,-0.3520996706784696,7.0,-0.38390926471199827,0.0374,0.202,0.0,0.0986,0.449,-0.7973406377769591,318267.0
"Aagaya Suriyanai (From ""Samurai"")",0.7903302289913935,-0.1927997790474744,10.0,-0.2823388110536561,0.0332,0.232,0.000133,0.0442,0.681,-0.17231393833226802,324127.0
Ekkada Ekkada,0.0774608756780785,0.09768825863257656,9.0,0.05074297514363693,0.074,0.185,4.63e-05,0.34,0.493,-0.7650973310516992,371517.0
Kadhal Yaanai,1.2857140168870869,0.8895024258572306,10.0,0.6950331662599873,0.0912,0.0988,5.22e-05,0.128,0.7,-0.5302349217919167,345480.0
April Maathathil,0.9353206059364747,0.5943290972468567,10.0,-1.7119050468718167,0.0738,0.35,0.00844,0.108,0.776,-0.2390312208015171,312512.0
Veesum Kaatrukku,-0.5025006321022455,-1.0080404009237456,7.0,-0.7553236101790708,0.0318,0.207,4.99e-06,0.121,0.194,-1.1333943052499797,299353.0
Oorugalle,0.6997112434007178,0.3085263504971292,4.0,0.23504245502263324,0.178,0.149,0.0,0.0855,0.604,-1.0311891065736836,342280.0
"Sonda-me, Usa-me",-1.9886519957893263,-0.3333585069571765,0.0,0.08907553441341653,0.0335,0.423,0.0,0.566,0.173,0.52990742836661,239816.0
Ressuscita-me,-1.0160082171160743,-0.5254554351004355,2.0,0.3036945526978881,0.0362,0.411,0.0,0.888,0.179,0.6522224462268996,343052.0
Refinador (Refiner),-0.7803988545803177,0.08831767677192975,4.0,0.2950318274391808,0.038,0.569,0.0,0.168,0.42,0.11625351745417936,307250.0
Imensurável,-1.2697413767699663,-0.25839385207200205,3.0,-0.6708620389066752,0.0586,0.0829,0.0,0.0994,0.183,0.7726785732382485,358558.0
Casa do Pai,-1.698671241899164,-0.20685565183844462,8.0,0.5945455532589834,0.0319,0.315,0.0,0.416,0.255,0.5168275963931553,284862.0
Jeová Jireh,-1.3482778309485515,0.5521614788739461,7.0,-0.011845214850522742,0.0541,0.00439,0.0,0.237,0.111,0.4523409829426355,389820.0
Autor da Vida,-0.7018624004017321,-0.5348260169610822,6.0,0.053991497115652265,0.0256,0.532,0.0,0.0963,0.389,0.6551628735697689,295360.0
Ele Vem / A Cidade Santa - Ao Vivo,-1.0160082171160743,-0.9611874916205116,5.0,-0.49327617110317723,0.0322,0.858,2.94e-06,0.125,0.414,-1.676798797418462,329587.0
Corra para os Braços do Pai (If This World) [Ao Vivo Em Paris],0.10766720420830374,0.12111471328419357,2.0,0.3664993108235155,0.0564,0.725,1.52e-05,0.208,0.401,-1.0326424212374004,289267.0
Primeiro Amor,0.1680798612687542,-0.9471316188295414,9.0,0.20493948474862578,0.0317,0.452,0.0,0.0818,0.264,0.04551427114813163,208608.0
Theo (Der Bananenbrot-Song),0.5547208664556367,0.5802732244558865,2.0,0.7418118826570061,0.112,0.788,0.0,0.298,0.75,0.05609304997937533,171240.0
"Schneeflöckchen, Weissröckchen",0.6634636491644474,-2.1559366788529783,0.0,-1.1083296644713905,0.0424,0.893,9.53e-06,0.132,0.802,-0.3553639899297614,96067.0
Winterkinder,-0.10377709550327295,-0.2958761795145893,0.0,-0.18293403870999073,0.0277,0.7,0.0,0.139,0.616,0.44142422395703884,166173.0
"Guten Tag, ich bin der Nikolaus",-0.01315810991259723,-0.9611874916205116,2.0,-0.6381602510550554,0.0465,0.56,0.0,0.0594,0.909,1.0984914420343785,129320.0
Mexican Radio,0.7722064318732583,-0.7550346906862822,3.0,0.44078217991693003,0.0703,0.0507,0.0,0.29,0.309,-1.5425192820940818,284960.0
I Must Be High,0.9232380745243846,-0.06629692392874253,7.0,0.44901176891270195,0.186,0.0331,0.0,0.0722,0.321,1.4003077198714564,284400.0
Bloody War,1.1346823742359613,-0.27713501579329564,7.0,0.5417029291808693,0.0346,0.0323,2.72e-06,0.149,0.379,-1.2034575912473215,253933.0
Filthy Rich,0.4580606151589159,0.32726751421842276,2.0,0.42085791182190346,0.0248,0.061,0.0,0.2,0.385,-0.9646746121970462,284440.0
SPM vs Los,1.0742697171755107,-0.08972337858035954,1.0,-0.268045314376789,0.189,0.0446,0.0,0.068,0.608,0.3842041838251041,290693.0
Wiggy,1.3582092053596273,0.13985587700548718,0.0,0.20364007595981964,0.179,0.000344,0.000862,0.148,0.128,-0.8287727921317726,275107.0
In My Hood,1.3340441425354472,-0.09909396044100635,1.0,0.6865870091327476,0.146,0.0448,9.16e-06,0.117,0.669,0.8159062349799755,344960.0
Real Gangsta,0.7842889632853485,0.21013524096033823,9.0,0.32708391089639755,0.109,0.106,0.000108,0.374,0.0648,-0.9374334117562081,268200.0
High Everyday - Screwed,0.9051142774062494,-0.6566435811494907,11.0,0.05594061029886128,0.0278,0.0631,3.74e-06,0.141,0.424,-1.1435337098805647,290893.0
Stay on Your Grind - Screwed,0.09558467279621363,-0.13657628788359358,0.0,0.39681884922899074,0.0484,0.343,3.62e-05,0.282,0.291,-1.300052319361361,322733.0
Sonne,-0.6716560718715068,1.3158639005166601,4.0,0.608405913672915,0.0854,0.0054,0.000133,0.396,0.313,-1.5381255400874954,272440.0
Armee der Tristen,-1.0522558113523446,1.2408992456314858,2.0,0.48041414797551557,0.0491,0.000415,0.000103,0.225,0.334,-1.1693215956576855,205589.0
Don't Stop Me Now - Remastered 2011,-0.35146898945111993,1.0722287721398434,5.0,0.5064023237516373,0.16,0.0472,0.000191,0.77,0.601,1.2053607668407431,209413.0
Another One Bites The Dust - Remastered 2011,1.8837993217855467,-0.5067142713791418,5.0,0.2476034066477587,0.162,0.112,0.329,0.163,0.756,-0.35935215575112517,214653.0
Bohemian Rhapsody - Remastered 2011,-1.3845254251848218,-1.09706092859989,0.0,-0.5080028040429795,0.0536,0.288,0.0,0.243,0.228,0.7866709516284562,354320.0
Under Pressure - Remastered 2011,0.3009877068017453,0.3506939688700398,2.0,-0.042814457650401046,0.0478,0.422,0.0,0.104,0.466,-0.22977056457224945,248440.0
We Will Rock You - Remastered 2011,0.43389555233473565,-0.6519582902191673,2.0,0.06481990368903627,0.119,0.679,0.0,0.258,0.473,-1.3282398642343867,122067.0
Crazy Little Thing Called Love - Remastered 2011,-0.1339834240334982,0.5896438063165333,0.0,0.15772763208867138,0.0423,0.714,4.43e-06,0.35,0.715,-1.4751598373315629,163373.0
Killer Queen - Remastered 2011,-0.5206244292203807,0.06489122212031274,10.0,0.27878921757910474,0.0554,0.379,0.0,0.14,0.61,-0.11556707041642755,179600.0
We Are The Champions - Remastered 2011,-2.133642372734407,-0.8299993455714564,7.0,0.14451697606914266,0.0346,0.378,0.0,0.119,0.172,-1.9056789579461995,179200.0
Radio Ga Ga - Remastered 2011,0.7420001033430331,-0.6285318355675503,5.0,-0.0194250994518916,0.0359,0.179,0.000172,0.19,0.655,-0.27925085916950393,348227.0
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",0.28890517538965516,0.917614171439171,0.0,0.41024607337998703,0.0682,0.0106,0.0,0.0968,0.7,-0.25593022851915864,237547.0
SexyBack (feat. Timbaland),2.0892023557910777,-0.24902327021135523,7.0,0.4446804062833482,0.0789,0.0584,0.0,0.0519,0.964,-0.12192109731826087,242733.0
Mirrors,-0.2850150666846244,-0.5816789262643163,5.0,0.20602232540596416,0.0503,0.234,0.0,0.0946,0.512,-1.4772553142885503,484147.0
Rock Your Body,1.6361074278376997,0.36474984166101,4.0,0.33791231746978173,0.141,0.201,0.000234,0.0521,0.817,-0.6636356887149794,267267.0
Cry Me a River,0.01704821861762801,0.08363238584160636,8.0,0.22378091218631393,0.183,0.577,0.0,0.104,0.564,-1.578683158609835,288333.0
"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",1.1407236399420062,0.45377036933715464,9.0,0.276623536264428,0.0444,0.276,6.73e-06,0.288,0.9,0.18141609121340518,229283.0
My Love (feat. T.I.),0.9051142774062494,0.20544995003001482,11.0,0.37559517234515805,0.224,0.277,1.18e-05,0.682,0.808,-0.022149355753305077,276160.0
What Goes Around.../...Comes Around (Interlude),0.39764795809846604,0.4069174600339206,7.0,0.6203171609036373,0.0709,0.122,0.00102,0.573,0.432,-1.5076397301648699,448573.0
Love Never Felt So Good,0.9292793402304296,0.388176296312627,7.0,0.30391112082935584,0.0435,0.132,1.79e-06,0.0662,0.712,-0.10458271539996043,246027.0
Say Something (feat. Chris Stapleton),0.5184732722193663,-0.019444014625508505,10.0,0.12654182115732532,0.0789,0.103,1.09e-05,0.0841,0.372,-0.7965294854065122,278893.0
Centuries,-1.3784841594787767,1.0394317356275795,4.0,1.0281149524572801,0.0729,0.00359,0.0,0.102,0.56,1.8735813300117268,228360.0
Thnks fr th Mmrs,-0.9797606228798039,1.1940463363282516,10.0,0.554047312674527,0.0623,0.00511,0.0,0.106,0.588,1.1568944127065472,203507.0
"Sugar, We're Goin Down",-0.7683163231682276,0.964467080742405,7.0,0.613170412565204,0.0843,0.00579,0.0,0.122,0.574,1.3993613754392686,229093.0
"Dance, Dance",0.004965687205537915,1.5220167014508894,11.0,0.9566474690729455,0.154,0.00523,0.0,0.0854,0.449,-0.20803844064736238,180267.0
Love From The Other Side,-1.2153699854155608,1.2268433728405155,4.0,0.45594194911966773,0.0947,0.00105,0.000452,0.301,0.226,1.259606581614373,279737.0
Immortals,-0.03128190703073237,1.0862846449308134,2.0,0.8682876714341319,0.0699,0.00131,1.54e-06,0.671,0.475,-0.42556246798884445,189387.0
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0.2405750497412948,0.4069174600339206,5.0,0.1384530683880477,0.0566,0.179,1.23e-05,0.14,0.316,-0.23081830305074297,163805.0
My Songs Know What You Did In The Dark (Light Em Up),-0.3816753179813445,1.348660937028924,9.0,0.7091100948053864,0.064,0.0271,3.32e-06,0.537,0.567,1.0606714627622966,186827.0
Love From The Other Side - Edit,-1.0401732799402543,1.3861432644715113,9.0,0.4983893028873331,0.101,0.000219,7.96e-05,0.106,0.424,1.264845274006842,247320.0
"This Ain't A Scene, It's An Arms Race",-1.124750999824885,1.175305172606958,9.0,0.7678000584331279,0.0636,0.000747,0.0,0.0327,0.408,2.681117312806947,212040.0
I'm Good (Blue),-0.36355152086320935,1.540757865172183,7.0,0.8537776066257973,0.0343,0.00383,7.07e-06,0.371,0.304,0.2512089930872648,175238.0
Crazy What Love Can Do,-0.1219008926214081,0.3600645507306866,4.0,0.8353693154510443,0.0449,0.0282,0.0,0.158,0.464,0.07654084931772176,169756.0
DON'T YOU WORRY,1.2675902197689517,1.0862846449308134,11.0,0.5053194830942989,0.0325,0.176,0.0,0.184,0.483,0.38406899176336323,194438.0
Titanium (feat. Sia),-0.10377709550327295,0.7114613705049417,0.0,0.8537776066257973,0.103,0.0678,0.153,0.127,0.301,0.18428892252540452,245040.0
Love Tonight (David Guetta Remix Edit),-0.0010755785005071338,1.6532048474999446,10.0,0.7342319980556375,0.0434,0.015,0.357,0.184,0.0348,0.18232863763015786,158095.0
Remember (and David Guetta),0.029130750029718107,1.06754348120952,8.0,0.9735397833274246,0.0378,0.0682,0.0,0.087,0.555,0.10902074215102882,161387.0
Heartbreak Anthem (with David Guetta & Little Mix),-0.15814848685767838,0.6927202067836482,1.0,0.5928130082072419,0.102,0.216,0.0,0.0608,0.479,0.11841659044203773,183726.0
Memories (feat. Kid Cudi),-0.36355152086320935,1.0956552267914603,8.0,0.32751704715933305,0.343,0.0015,2.82e-06,0.246,0.498,0.316777143031714,210093.0
I'm Good (Blue) - Acoustic,0.5184732722193663,-0.9658727825508351,7.0,0.17786846831516567,0.0306,0.786,0.0,0.119,0.771,-0.05081007284242515,138024.0
Smack That,1.920046916021816,0.49593798771006525,5.0,0.5293585456872114,0.0467,0.321,0.0,0.107,0.924,-0.05506862278727099,212360.0
Lonely,0.0774608756780785,-0.5160848532397887,5.0,-0.057541090590203445,0.0333,0.339,0.0,0.257,0.623,-1.031527086728036,235800.0
Don't Matter,1.0682284514694658,-0.9049640004566308,2.0,0.33639634054950784,0.0403,0.244,0.0,0.326,0.354,0.15630416574498998,293053.0
I Wanna Love You,1.4790345194805283,-0.8534258002230733,0.0,-0.3828264240546597,0.0414,0.0373,1.49e-06,0.275,0.368,-0.6969943299496036,247067.0
Chammak Challo,0.729917571930943,1.1378228451643708,0.0,0.7236201596137211,0.0328,0.0696,7.17e-06,0.0981,0.936,0.45082007224804727,227091.0
Right Now (Na Na Na),1.2736314854749966,1.0956552267914603,8.0,0.7396462013423294,0.167,0.267,0.0,0.412,0.566,0.5879386208689906,240747.0
Be With You,0.26474011256547497,0.43971449654618444,11.0,0.019773732343758628,0.106,0.0808,3.84e-05,0.0661,0.718,1.7991243020077978,231013.0
