Track,Artist,Stream,Views
ESSÊNCIA DE CRIA,Neo Beats,63394639.0,74621798.0
A Cara do Crime (Nós Incomoda),Neo Beats,130793069.0,299133335.0
Vida Louca,Neo Beats,153778070.0,201920280.0
Luxúria,Neo Beats,102971840.0,48457424.0
Leão,Neo Beats,22276404.0,30631428.0
Sigo na Fé do Pai,Neo Beats,18423942.0,20391912.0
Corporação Cápsula,Neo Beats,,2674151.0
Escorpião,Neo Beats,33854443.0,31529810.0
Ricordi,Pinguini Tattici Nucleari,41230738.0,7186280.0
Pastello Bianco,Pinguini Tattici Nucleari,87512190.0,311187.0
Giovani Wannabe,Pinguini Tattici Nucleari,66274720.0,24097820.0
Ferma A Guardare (feat. Pinguini Tattici Nucleari),Pinguini Tattici Nucleari,72401339.0,23039476.0
Scrivile Scemo,Pinguini Tattici Nucleari,80398015.0,20436172.0
Ridere,Pinguini Tattici Nucleari,,30430585.0
Hikikomori,Pinguini Tattici Nucleari,6342657.0,947025.0
Zen,Pinguini Tattici Nucleari,5194344.0,1005480.0
Hold On,Pinguini Tattici Nucleari,5067468.0,1189383.0
Scooby Doo,Pinguini Tattici Nucleari,59345900.0,25749437.0
Best Friend (feat. Doja Cat),Saweetie,458728427.0,250217676.0
My Type,Saweetie,317319763.0,143689616.0
Tap In,Saweetie,208771634.0,54057148.0
ICY GRL,Saweetie,198920216.0,131614929.0
Back to the Streets (feat. Jhené Aiko),Saweetie,106198719.0,39046394.0
HIT IT (feat. Saweetie & Lele Pons),Saweetie,50443332.0,46650169.0
My Type (feat. City Girls & Jhené Aiko) - Remix,Saweetie,,7194119.0
"Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix]",Saweetie,31679794.0,18294493.0
DON'T SAY NOTHIN',Saweetie,3834534.0,495963.0
BO$$ CHICK,Saweetie,2152166.0,128068.0
Woke Up in Love,Gryffin,46301533.0,4089821.0
Woke Up in Love - Acoustic,Gryffin,2226324.0,167978.0
Feel Good (feat. Daya),Gryffin,243798380.0,50177666.0
You Were Loved (with OneRepublic),Gryffin,33937665.0,5477706.0
Tie Me Down (with Elley Duhé),Gryffin,238937066.0,21919482.0
Lose Your Love (with Matt Maeson),Gryffin,6076687.0,303578.0
Caught Up (with Olivia O'Brien),Gryffin,21705614.0,548005.0
Desire - Gryffin Remix,Gryffin,249595621.0,90019199.0
Body Back (feat. Maia Wright),Gryffin,165112042.0,40344672.0
Best Is Yet To Come (with Kyle Reynolds),Gryffin,39276936.0,2829041.0
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,979745544.0,93281819.0
Coast (feat. Anderson .Paak),Hailee Steinfeld,57210271.0,3562381.0
Starving,Hailee Steinfeld,1089163472.0,304834976.0
Most Girls,Hailee Steinfeld,,265390380.0
Love Myself,Hailee Steinfeld,579128814.0,315369630.0
Capital Letters,Hailee Steinfeld,429041663.0,203959669.0
Wrong Direction,Hailee Steinfeld,,11000727.0
Rock Bottom,Hailee Steinfeld,263389695.0,160382680.0
I Love You's,Hailee Steinfeld,128825825.0,15723958.0
Love Myself - KREAM Remix,Hailee Steinfeld,,280746.0
Die Hard,Blxst,183161519.0,40465.0
Chosen (feat. Ty Dolla $ign),Blxst,318794918.0,77829458.0
Keep Calling,Blxst,5433100.0,579359.0
Overrated,Blxst,52044442.0,7494807.0
Peru - Remix,Blxst,22206391.0,2456136.0
Be Alone,Blxst,50862837.0,3671684.0
Fck Boys,Blxst,36044952.0,5352136.0
Solid (feat. Blxst & Kehlani),Blxst,11812900.0,1559582.0
Hurt,Blxst,17892648.0,909647.0
Still Omw,Blxst,,475807.0
EU VOU COM CARINHO ELA QUER COM FORÇA,Mc Davi,97771627.0,30035999.0
Set dos Casados,Mc Davi,108964722.0,99945150.0
OQIGAP?,Mc Davi,17311797.0,9838821.0
Set do G15 - A Revoada Começou,Mc Davi,30639265.0,9866631.0
Pagodeiro,Mc Davi,2982668.0,4543600.0
Bipolar,Mc Davi,161525774.0,250397885.0
Coração Gelado 2,Mc Davi,40519495.0,274400346.0
Amor e Amor,Mc Davi,10936275.0,17989213.0
Me Negaram Amor,Mc Davi,82048733.0,91013903.0
Pra Inveja É Tchau,Mc Davi,78009036.0,280129592.0
wait in the truck (feat. Lainey Wilson),Lainey Wilson,37249461.0,26682647.0
Heart Like A Truck,Lainey Wilson,,11711015.0
Things A Man Oughta Know,Lainey Wilson,100188736.0,4944652.0
Watermelon Moonshine,Lainey Wilson,8503298.0,1239616.0
Dirty Looks,Lainey Wilson,13406513.0,585059.0
Smell Like Smoke,Lainey Wilson,2450125.0,111036.0
Hold My Halo,Lainey Wilson,2266290.0,568209.0
Weak-End,Lainey Wilson,1850629.0,136919.0
Atta Girl,Lainey Wilson,1922576.0,192671.0
Middle Finger - Spotify Singles,Lainey Wilson,671196.0,91102.0
Show Me How,Men I Trust,213353871.0,20517334.0
Oncle Jazz,Men I Trust,15060940.0,114850.0
Numb,Men I Trust,46508509.0,11702391.0
Billie Toppy,Men I Trust,7038737.0,610045.0
I Hope to Be Around (Live),Men I Trust,7099657.0,462567.0
Tree Among Shrubs,Men I Trust,11390584.0,1973261.0
Sugar,Men I Trust,18441230.0,1530189.0
Show Me How (Album V),Men I Trust,11697440.0,197379.0
Lauren,Men I Trust,47428000.0,11874186.0
Seven,Men I Trust,31896154.0,4584899.0
Amor e Fé - Acústico,Hungria Hip Hop,137566864.0,440988852.0
Cruzeiro da Revoada,Hungria Hip Hop,45087382.0,40604105.0
Temporal,Hungria Hip Hop,9550515.0,29654097.0
Insônia 2,Hungria Hip Hop,23395006.0,42965278.0
Um Pedido,Hungria Hip Hop,109403581.0,177843941.0
Coração de Carro Forte,Hungria Hip Hop,3715080.0,6394334.0
Insônia,Hungria Hip Hop,75529606.0,265711996.0
Só Era Nós,Hungria Hip Hop,1973064.0,5111204.0
Outro Patamar,Hungria Hip Hop,15488113.0,30613620.0
Lembranças,Hungria Hip Hop,73392200.0,499225113.0
Trap Queen,Fetty Wap,,809179877.0
Sweet Yamz,Fetty Wap,11368810.0,2560607.0
Again,Fetty Wap,343695822.0,207396.0
KEKE,Fetty Wap,188326017.0,174461949.0
My Way (feat. Monty),Fetty Wap,321049991.0,240226164.0
679 (feat. Monty),Fetty Wap,136327383.0,449447425.0
RGF Island,Fetty Wap,142690446.0,4820832.0
Feels Great (feat. Fetty Wap & CVBZ),Fetty Wap,206259979.0,6125119.0
Off Top Off Rip (Remix) [feat. Mozzy & Fetty Wap],Fetty Wap,363042.0,17789.0
Bande organisée,Naps,211760104.0,440403755.0
Vamos,Naps,30374313.0,17379456.0
Best life,Naps,,117077569.0
La kiffance,Naps,171225449.0,160052018.0
Doudou,Naps,60403043.0,54621947.0
Dreamlife,Naps,9549285.0,417359.0
Bogota,Naps,7235121.0,1304098.0
La danse des bandits,Naps,56364598.0,71549451.0
6.3,Naps,100094662.0,138127137.0
Cœur de pirate,Naps,46209254.0,4536967.0
I Quit Drinking,Kelsea Ballerini,122793268.0,6994393.0
This Feeling,Kelsea Ballerini,556713878.0,57254025.0
IF YOU GO DOWN (I'M GOIN' DOWN TOO),Kelsea Ballerini,11296087.0,1428383.0
half of my hometown (feat. Kenny Chesney),Kelsea Ballerini,74867014.0,14080747.0
Better Version (feat. Kelsea Ballerini),Kelsea Ballerini,5548882.0,956807.0
Peter Pan,Kelsea Ballerini,130353132.0,69694359.0
hole in the bottle,Kelsea Ballerini,51018096.0,10768799.0
LOVE IS A COWBOY,Kelsea Ballerini,8507722.0,1059352.0
hole in the bottle (with Shania Twain),Kelsea Ballerini,31316786.0,10768799.0
Miss Me More,Kelsea Ballerini,110545360.0,40823933.0
HOT DEMON B!TCHES NEAR U ! ! !,Night Lovell,,3911821.0
JOAN OF ARC,Night Lovell,113155404.0,45967081.0
Dark Light,Night Lovell,172599373.0,69131897.0
Deira City Centre,Night Lovell,105402443.0,61219828.0
Still Cold / Pathway Private,Night Lovell,119909232.0,44641485.0
PLEASE DON'T GO,Night Lovell,43796932.0,13278433.0
Alone,Night Lovell,58885905.0,19813750.0
Eye Spy,Night Lovell,4440535.0,1339635.0
2 time zones (feat. Night Lovell),Night Lovell,16113403.0,2909351.0
BAD KID,Night Lovell,40767980.0,16679264.0
Unstoppable,The Score,235049182.0,125129971.0
Legend,The Score,211950806.0,13601768.0
Born For This,The Score,,94007222.0
Revolution,The Score,113547577.0,57059750.0
Stronger,The Score,133842785.0,73766853.0
Fighter,The Score,14428674.0,161673.0
Enemies,The Score,17344410.0,1338770.0
The Fear,The Score,54415511.0,18690901.0
Head Up,The Score,25123540.0,794432.0
Never Going Back,The Score,43315584.0,17309845.0
Wasted Love (feat. Lagique),Ofenbach,306239899.0,42846803.0
Shivers - Ofenbach Remix,Ofenbach,48597705.0,2331631.0
Hurricane,Ofenbach,106099716.0,20892803.0
Love Me Now (feat. FAST BOY),Ofenbach,14417954.0,2993393.0
Be Mine,Ofenbach,292787620.0,132473363.0
Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,372709712.0,84929485.0
Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,186724388.0,170994089.0
All We Got (feat. KIDDO) - Ofenbach Remix,Ofenbach,,1170274.0
4U,Ofenbach,22582834.0,2104707.0
Dip It Low,Ofenbach,1775936.0,14583.0
Wild Irish Roses,Smino,94797693.0,9148945.0
No L's,Smino,7896558.0,476355.0
90 Proof (with J. Cole),Smino,20640238.0,2371632.0
Z4L (with Bari & Jay2),Smino,73224560.0,1515015.0
Amphetamine,Smino,69802053.0,24211943.0
Scenic Drive (feat. Ari Lennox & Smino),Smino,33136031.0,2443785.0
Matinee,Smino,5007484.0,403883.0
Ramen & OJ,Joyner Lucas,191288767.0,72498690.0
Isis (feat. Logic),Joyner Lucas,320890979.0,76377738.0
Your Heart,Joyner Lucas,79597750.0,44681290.0
ADHD,Joyner Lucas,124052433.0,37403119.0
I Love,Joyner Lucas,197082224.0,84344766.0
Stranger Things,Joyner Lucas,164195808.0,4980593.0
Revenge,Joyner Lucas,,18184730.0
Zim Zimma,Joyner Lucas,,14885729.0
Dreams Unfold,Joyner Lucas,45144855.0,3757534.0
I'm Sorry,Joyner Lucas,107159279.0,2718675.0
you were good to me,Chelsea Cutler,482695916.0,16052311.0
this is how you fall in love,Chelsea Cutler,192732774.0,5322062.0
Men On The Moon,Chelsea Cutler,15376156.0,146432.0
Let Me Down (with Chelsea Cutler),Chelsea Cutler,5911726.0,105888.0
better off,Chelsea Cutler,164710770.0,4384113.0
Stay Next To Me (with Chelsea Cutler),Chelsea Cutler,,1346029.0
Your Shirt,Chelsea Cutler,145929761.0,4951012.0
Flare Guns,Chelsea Cutler,,8312109.0
Crazier Things (with Noah Kahan),Chelsea Cutler,37612717.0,4133365.0
Crying Over You,Chelsea Cutler,42812320.0,629206.0
"Babalik Sa'yo (from ""2 Good 2 Be True"")",Moira Dela Torre,44791908.0,12456778.0
Kumpas - Theme of “2 Good 2 Be True”,Moira Dela Torre,45572848.0,874599.0
Before It Sinks In,Moira Dela Torre,49917829.0,11078675.0
"Dito Ka Lang - In My Heart Filipino Version - From ""Flower of Evil""",Moira Dela Torre,9650210.0,16533144.0
Beautiful Scars (Maximillian x Moira Dela Torre) - Acoustic,Moira Dela Torre,42120038.0,2233876.0
Ikaw At Ako,Moira Dela Torre,98565669.0,31782694.0
ikaw at sila,Moira Dela Torre,1304038.0,2369511.0
Tagpuan,Moira Dela Torre,107712696.0,40912452.0
Paubaya,Moira Dela Torre,75846583.0,36354116.0
"Aking Habangbuhay (from ""An Inconvenient Love"")",Moira Dela Torre,1750966.0,741778.0
Andamos Mejor,Los Gemelos De Sinaloa,106938383.0,16003417.0
No Le Aflojo,Los Gemelos De Sinaloa,84465009.0,77367050.0
Si Me Ven,Los Gemelos De Sinaloa,87064814.0,31103174.0
Ahora Piden Paros,Los Gemelos De Sinaloa,8524868.0,4388256.0
Ahora Todo Es Diferente,Los Gemelos De Sinaloa,,18733263.0
Y Es Que Contigo,Los Gemelos De Sinaloa,3576907.0,3677557.0
Una Chevy,Los Gemelos De Sinaloa,5715728.0,2647261.0
Black Jack,Los Gemelos De Sinaloa,11478394.0,5706870.0
Padre Nuestro,Los Gemelos De Sinaloa,11119971.0,4007721.0
Tuve Hermano,Los Gemelos De Sinaloa,,888433.0
CP_009_ Évidemment,Angèle,17395113.0,1235266.0
Fever,Angèle,301832615.0,119212668.0
Balance ton quoi,Angèle,147602964.0,109316740.0
Démons,Angèle,67004227.0,26586805.0
Libre,Angèle,35671899.0,5417091.0
Tout oublier,Angèle,116973436.0,129223226.0
Ta reine,Angèle,74378431.0,56906328.0
Oui ou non,Angèle,80617404.0,60990307.0
"Amour, Haine & Danger",Angèle,8474590.0,2288495.0
Flou,Angèle,66887333.0,31552191.0
Body,Loud Luxury,,237428896.0
These Nights,Loud Luxury,22057596.0,478833.0
Sunroof - Loud Luxury Remix,Loud Luxury,15639654.0,154885.0
Afterparty,Loud Luxury,3754400.0,154288.0
Body - Dzeko Remix,Loud Luxury,87834866.0,980232.0
Love No More,Loud Luxury,167201698.0,4184546.0
Body On My,Loud Luxury,109438120.0,20206236.0
Mistakes,Loud Luxury,8957910.0,533795.0
Aftertaste,Loud Luxury,48683130.0,2982315.0
Nights Like This,Loud Luxury,45671514.0,1490384.0
Hurricane,I Prevail,101057465.0,15564046.0
Gasoline,I Prevail,72602251.0,6306683.0
Self-Destruction,I Prevail,11354088.0,2775422.0
There’s Fear In Letting Go,I Prevail,9267886.0,2539270.0
Bad Things,I Prevail,18150856.0,5977070.0
Scars,I Prevail,110472003.0,58394962.0
Bow Down,I Prevail,,17280282.0
Feel Something (With I Prevail),I Prevail,45716722.0,10800067.0
Blank Space,I Prevail,118074274.0,73909070.0
Come And Get It,I Prevail,67165462.0,11836953.0
Baazigar,DIVINE,22335112.0,22474410.0
3:59 AM,DIVINE,44813282.0,190245343.0
Kaam 25 - Sacred Games,DIVINE,42693583.0,63317885.0
Satya,DIVINE,25413692.0,42077886.0
Sitara,DIVINE,4759516.0,3060429.0
Apna Time Aayega,DIVINE,41218551.0,268176766.0
Gunehgar,DIVINE,7922501.0,10233257.0
Chal Bombay,DIVINE,38087490.0,129018353.0
Bornfire,DIVINE,3162241.0,5375131.0
Sher Aaya Sher,DIVINE,21732149.0,139778300.0
Line Without a Hook,Ricky Montgomery,392562688.0,105044645.0
Mr Loverman,Ricky Montgomery,344554158.0,7592669.0
This December,Ricky Montgomery,68633126.0,1817482.0
My Heart Is Buried In Venice,Ricky Montgomery,47820820.0,3188490.0
Line Without a Hook (feat. mxmtoon),Ricky Montgomery,32469370.0,1447181.0
Out Like a Light,Ricky Montgomery,47475146.0,2740547.0
Talk to You,Ricky Montgomery,23078727.0,1522454.0
Snow,Ricky Montgomery,18045094.0,2553043.0
Cabo,Ricky Montgomery,14292120.0,1026022.0
Mr Loverman - sped up,Ricky Montgomery,682569.0,13993.0
Balanço da Rede,Matheus Fernandes,170060001.0,163677980.0
Altas Loucurinhas (Uni Duni Tê) - Ao Vivo,Matheus Fernandes,5472325.0,3417655.0
Vida - Ao Vivo,Matheus Fernandes,3508261.0,2354896.0
Coração Cachorro,Matheus Fernandes,152534771.0,162491549.0
Baby Me Atende,Matheus Fernandes,231966821.0,431861289.0
Nem Vá,Matheus Fernandes,42528638.0,34084869.0
Emocionada Errada,Matheus Fernandes,9499375.0,3980886.0
Popó - Ao Vivo,Matheus Fernandes,,2174500.0
Liquidificador - Ao Vivo,Matheus Fernandes,2101819.0,1226798.0
Descarregado - Ao Vivo,Matheus Fernandes,3333032.0,6657735.0
Pehla Pyaar,Vishal Mishra,83904984.0,3557514.0
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,147054094.0,163026035.0
Manjha,Vishal Mishra,53853425.0,77377470.0
Jaan Ban Gaye,Vishal Mishra,65105484.0,173533641.0
Teri Hogaiyaan,Vishal Mishra,48913255.0,29780104.0
"Naacho Naacho (From ""Rrr"")",Vishal Mishra,28679408.0,238395538.0
"Nai Lagda (From ""Notebook"")",Vishal Mishra,21378042.0,32930655.0
Aaj Bhi,Vishal Mishra,,120206735.0
Teri Hogaiyaan 2,Vishal Mishra,9074528.0,11184636.0
Chandni,Vishal Mishra,647810.0,2284017.0
I Like You (A Happier Song) (with Doja Cat),Post Malone,433087364.0,70399749.0
Circles,Post Malone,1958827202.0,542016752.0
rockstar (feat. 21 Savage),Post Malone,2594926619.0,1060220169.0
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2538329799.0,1977389041.0
Congratulations,Post Malone,1685298151.0,1490857046.0
Wow.,Post Malone,1385120327.0,299045602.0
Better Now,Post Malone,1694007587.0,557333012.0
Goodbyes (feat. Young Thug),Post Malone,1072285928.0,304776254.0
One Right Now (with The Weeknd),Post Malone,455397352.0,90331648.0
I Fall Apart,Post Malone,,2050936.0
One Kiss (with Dua Lipa),Dua Lipa,1719434482.0,864857344.0
Cold Heart - PNAU Remix,Dua Lipa,1357658479.0,396917121.0
Levitating (feat. DaBaby),Dua Lipa,1633339226.0,681471624.0
Prisoner (feat. Dua Lipa),Dua Lipa,618662340.0,101543180.0
Levitating,Dua Lipa,683787618.0,681471624.0
Don't Start Now,Dua Lipa,2136270814.0,635941745.0
New Rules,Dua Lipa,1807370674.0,2809699009.0
IDGAF,Dua Lipa,1364542951.0,803009425.0
Scared to Be Lonely,Dua Lipa,1096655941.0,704522514.0
Break My Heart,Dua Lipa,990353749.0,536905721.0
Me Porto Bonito,Bad Bunny,1126562780.0,621959222.0
Tití Me Preguntó,Bad Bunny,1015110510.0,644301257.0
La Jumpa,Bad Bunny,217186214.0,94280334.0
Gato de Noche,Bad Bunny,96097155.0,27846275.0
Efecto,Bad Bunny,811817080.0,151516994.0
Ojitos Lindos,Bad Bunny,872322869.0,3188811.0
Neverita,Bad Bunny,500151882.0,182640332.0
Moscow Mule,Bad Bunny,734777959.0,362026444.0
LA CANCIÓN,Bad Bunny,1258594026.0,625768136.0
Yonaguni,Bad Bunny,,797887828.0
Te Felicito,Rauw Alejandro,473003231.0,460726817.0
LOKERA,Rauw Alejandro,295999870.0,110911586.0
Party,Rauw Alejandro,513627219.0,110673862.0
PUNTO 40,Rauw Alejandro,180479650.0,107085391.0
RON COLA,Rauw Alejandro,44067495.0,11596538.0
Desesperados,Rauw Alejandro,666769363.0,374176039.0
Todo De Ti,Rauw Alejandro,1055502200.0,637000730.0
Cúrame,Rauw Alejandro,406152673.0,66289725.0
Tiroteo - Remix,Rauw Alejandro,428732694.0,285269615.0
DE CAROLINA,Rauw Alejandro,24467112.0,25006614.0
PLAYA DEL INGLÉS,Myke Towers,57718620.0,27039489.0
ULALA (OOH LA LA),Myke Towers,,9060609.0
La Curiosidad,Myke Towers,,15301181.0
Whiskey y Coco,Myke Towers,10479067.0,3512904.0
Piensan,Myke Towers,217954283.0,264471502.0
Traductor,Myke Towers,98914060.0,42738130.0
Si Se Da - Remix,Myke Towers,396374422.0,1202919318.0
Pareja Del Año,Myke Towers,627214132.0,446043260.0
Luces De Neón,Myke Towers,,12490155.0
Girl,Myke Towers,,235763681.0
Leave Before You Love Me (with Jonas Brothers),Marshmello,539669724.0,128292805.0
Numb,Marshmello,203066841.0,25213699.0
Happier,Marshmello,1798354650.0,1048918185.0
Silence,Marshmello,1322057199.0,129183867.0
Wolves,Marshmello,1186630029.0,495424845.0
Come & Go (with Marshmello),Marshmello,799612299.0,79151998.0
FRIENDS,Marshmello,1274551265.0,994084517.0
Bye Bye,Marshmello,58648940.0,4805178.0
Be Kind (with Halsey),Marshmello,570453133.0,101652105.0
Hate The Other Side (with Marshmello & The Kid Laroi),Marshmello,353811835.0,19268609.0
Shut Down,BLACKPINK,295510074.0,336736139.0
Pink Venom,BLACKPINK,386806735.0,530630417.0
Typa Girl,BLACKPINK,122828676.0,12120013.0
As If It's Your Last,BLACKPINK,435656437.0,1246371120.0
How You Like That,BLACKPINK,733213843.0,1182611467.0
BOOMBAYAH,BLACKPINK,414173416.0,1532197552.0
Kill This Love,BLACKPINK,661790347.0,1734794444.0
PLAYING WITH FIRE,BLACKPINK,320224930.0,803298622.0
Hard to Love,BLACKPINK,,1347588.0
DDU-DU DDU-DU,BLACKPINK,565754284.0,2012854627.0
No Se Va,Morat,270341650.0,211351460.0
Debí Suponerlo,Morat,34603495.0,2650164.0
Cuando Nadie Ve,Morat,428298112.0,556763978.0
Besos En Guerra,Morat,426730287.0,556402703.0
Segundos Platos,Morat,27030559.0,1488577.0
Salir Con Vida,Morat,53702837.0,19645875.0
506,Morat,57873543.0,29332657.0
Aprender A Quererte,Morat,,249427904.0
Idiota,Morat,131251688.0,51928676.0
París,Morat,106927958.0,50066319.0
Mbappe,Eladio Carrion,,15332944.0
"Eladio Carrion: Bzrp Music Sessions, Vol. 40",Eladio Carrion,175296858.0,166584675.0
3 Am,Eladio Carrion,126957216.0,11080437.0
Me Gustas Natural,Eladio Carrion,115035998.0,18223678.0
Hola Como Vas,Eladio Carrion,73716780.0,24702367.0
Sin Frenos,Eladio Carrion,78225518.0,23061352.0
Kemba Walker,Eladio Carrion,205403461.0,76405.0
Sigue Bailandome,Eladio Carrion,187153774.0,180138758.0
Hugo,Eladio Carrion,15756651.0,8288960.0
Si la Calle Llama,Eladio Carrion,13521483.0,4212355.0
Secrets,A Boogie Wit da Hoodie,,14666294.0
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,718222529.0,79525821.0
My Shit,A Boogie Wit da Hoodie,378123612.0,84013245.0
Still Think About You,A Boogie Wit da Hoodie,281972771.0,82668009.0
Jungle,A Boogie Wit da Hoodie,290655353.0,98998997.0
Water (Drowning Pt. 2) [feat. Kodak Black],A Boogie Wit da Hoodie,,2074705.0
Look Back at It,A Boogie Wit da Hoodie,600880243.0,55340891.0
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,739295609.0,7145935.0
Me and My Guitar,A Boogie Wit da Hoodie,199119755.0,10570028.0
Drowning - Sped Up Version,A Boogie Wit da Hoodie,36899349.0,1319922.0
cómo dormiste?,Rels B,217118186.0,53333249.0
pa quererte,Rels B,47275859.0,13095008.0
A Mí,Rels B,359124980.0,409317384.0
Me Gustas Natural,Rels B,,18223678.0
Como Antes,Rels B,87678158.0,35311969.0
SHORTY QUE TE VAYA BN <3,Rels B,88615230.0,35779380.0
La Última Canción,Rels B,80536279.0,55921111.0
Mi Luz (ft. Rels B),Rels B,88768151.0,19900438.0
Mírame Ma,Rels B,51272250.0,9963172.0
Me Olvidé De Los 2,Rels B,84349795.0,44709177.0
Bam Bam (feat. Ed Sheeran),Camila Cabello,619247782.0,140994717.0
Señorita,Camila Cabello,2336219850.0,1487650910.0
Havana (feat. Young Thug),Camila Cabello,1848654151.0,1052968973.0
South of the Border (feat. Camila Cabello & Cardi B),Camila Cabello,670643659.0,238926116.0
My Oh My (feat. DaBaby),Camila Cabello,599156504.0,111063227.0
Don't Go Yet,Camila Cabello,392370742.0,100912471.0
KU LO SA (with Camila Cabello),Camila Cabello,11376217.0,5179209.0
Never Be the Same,Camila Cabello,755064212.0,268294355.0
Beautiful (feat. Camila Cabello),Camila Cabello,,199467012.0
I Know What You Did Last Summer,Camila Cabello,523805243.0,402706556.0
Escapism.,RAYE,178170998.0,25147365.0
Escapism. - Sped Up,RAYE,74518022.0,25147365.0
BED,RAYE,400358962.0,30558919.0
Secrets,RAYE,357957021.0,17890572.0
You Can’t Change Me (feat. Raye),RAYE,8940221.0,993345.0
Ferrari Horses,RAYE,72907896.0,112558.0
Waterfall,RAYE,25897444.0,354143.0
You Don't Know Me (feat. RAYE),RAYE,567155050.0,85098398.0
"Money Calling (feat. RAYE, Russ Millions & wewantwraiths)",RAYE,36299578.0,6862132.0
Black Mascara.,RAYE,7908535.0,1919086.0
Tomorrow 2 (with Cardi B),Cardi B,63562721.0,95309044.0
WAP (feat. Megan Thee Stallion),Cardi B,1139623127.0,491081467.0
DESPECHÁ RMX,Cardi B,21170475.0,3076031.0
