Track,Artist,Revenue
Demon (featuring $NOT),$NOT,17295.493710000002
Moon & Stars (feat. Maggie Lindemann),$NOT,657960.90666
Like Me (feat. iann dior),$NOT,326556.65473
SIMPLE,$NOT,39598.045000000006
Doja,$NOT,241421.45041000002
Mean,$NOT,364545.5103
KILL CUPID,$NOT,105699.72384
BERETTA (feat. Wifisfuneral),$NOT,288285.85865
Loca,Cazzu,1208623.37099
Nada,Cazzu,889146.8132
Peli-Culeo,Cazzu,70303.88511
Mucha Data,Cazzu,364056.51729000005
"Cazzu: Bzrp Music Sessions, Vol. 32",Cazzu,321131.57389
TURRA,Cazzu,186290.2269
Maléfica,Cazzu,178195.93325
Matatan - Remix,Cazzu,88774.84216
De Pari,Cazzu,44459.69404
Hennessy,Cazzu,70007.47009
Carry Me,Tayc,18040.44521
Salomé,Tayc,75646.15927
N'y pense plus,Tayc,537390.11727
D O D O,Tayc,343235.32860999997
Anogo,Tayc,22640.62781
P A S C O M M E Ç A,Tayc,145862.69386
Le temps,Tayc,477008.16904
Qui,Tayc,67496.62039
Comme toi,Tayc,160579.67243
No No No,Tayc,45324.552970000004
Buy Dirt,Jordan Davis,848431.2911700001
What My World Spins Around,Jordan Davis,262667.60177
Next Thing You Know,Jordan Davis,128410.29624000001
Slow Dance In A Parking Lot,Jordan Davis,696072.33337
Take It From Me,Jordan Davis,772551.25871
Singles You Up,Jordan Davis,1089502.9588600001
Part Of It,Jordan Davis,18006.5811
No Time Soon,Jordan Davis,4590.02732
Almost Maybes,Jordan Davis,472646.78455
Drink Had Me,Jordan Davis,61549.35549
MALA,6ix9ine,1137950.4955600002
BEBE,6ix9ine,3026775.80089
FEFE,6ix9ine,3618180.6379199997
GOOBA,6ix9ine,2253011.95318
BILLY,6ix9ine,1554955.78377
KEKE,6ix9ine,873682.87905
KIKA,6ix9ine,1268947.49248
GOTTI,6ix9ine,1293189.3170699999
Poles 1469,6ix9ine,922523.8717100001
GUMMO,6ix9ine,1434840.32195
We Paid (feat. 42 Dugg),42 Dugg,1508774.05569
4 Da Gang (with Roddy Ricch),42 Dugg,618392.89967
Grace (feat. 42 Dugg),42 Dugg,586611.92352
U-Digg (feat. 42 Dugg & Veeze),42 Dugg,142159.82733
LEMONHEAD (feat. 42 Dugg),42 Dugg,291576.92277
LIKE ME (feat. 42 Dugg & Lil Baby),42 Dugg,97333.91307000001
Bestfriends,42 Dugg,111420.82923999999
Maybach (feat. Future),42 Dugg,308562.9959
Not A Rapper,42 Dugg,228622.61191
Everybody Shooters Too,42 Dugg,55004.88442
El Gavilán,Tony Aguirre,293665.42317
Malas Rachas,Tony Aguirre,34782.302130000004
Malas Rachas (En Vivo),Tony Aguirre,54769.13432
Con Muchas Ganas (En Vivo),Tony Aguirre,4431.82507
Ciudad Guzmán,Tony Aguirre,57315.10952
La Llamada De Mi Ex (En Vivo),Tony Aguirre,3500.95882
Culon y Medio,Tony Aguirre,8016.60416
Prendiendo un Cigarro (En Vivo),Tony Aguirre,4366.53979
Lucid Dreams,Juice WRLD,9197733.81927
All Girls Are The Same,Juice WRLD,4965260.59942
Robbery,Juice WRLD,4716822.1402900005
In My Head,Juice WRLD,248844.22818
Face 2 Face,Juice WRLD,114672.78474
Wishing Well,Juice WRLD,3125038.27155
Lean Wit Me,Juice WRLD,2946261.04801
Let Me Know (I Wonder Why Freestyle),Juice WRLD,1384381.932
Come & Go (with Marshmello),Juice WRLD,3253064.0967
KNIGHT CRAWLER (feat. Juice WRLD),Juice WRLD,43658.166000000005
Martin & Gina,Polo G,2536993.3483
RAPSTAR,Polo G,3013762.2389700003
Better Days (NEIKED x Mae Muller x Polo G),Polo G,1482584.3976699999
My All,Polo G,90530.92410999999
Pop Out (feat. Lil Tjay),Polo G,3051420.13254
21,Polo G,1647060.65484
Chosen 1,Polo G,794185.15377
Hate The Other Side (with Marshmello & The Kid Laroi),Polo G,1430772.02536
Through Da Storm,Polo G,1133668.08996
Headshot (feat. Polo G & Fivio Foreign),Polo G,1008762.74375
El Gavilán,Luis R Conriquez,297368.96717
Puro Campeón,Luis R Conriquez,277916.54687
Siempre Pendientes,Luis R Conriquez,648081.59894
Solita (En Vivo),Luis R Conriquez,205487.01828000002
Malas Rachas,Luis R Conriquez,34823.384730000005
Me Metí En El Ruedo,Luis R Conriquez,460319.41982
Mi Momento,Luis R Conriquez,56362.98186
STAY (with Justin Bieber),The Kid LAROI,9933145.890829999
Love Again,The Kid LAROI,42487.00733
Thousand Miles,The Kid LAROI,784561.03713
I Can't Go Back To The Way It Was (Intro),The Kid LAROI,31718.17697
WITHOUT YOU (with Miley Cyrus),The Kid LAROI,784076.9854700001
Hate The Other Side (with Marshmello & The Kid Laroi),The Kid LAROI,1428542.68918
WITHOUT YOU,The Kid LAROI,3259355.733
Reminds Me Of You,The Kid LAROI,791702.14829
Diva (feat. Lil Tecca),The Kid LAROI,999647.5018
GO (feat. Juice WRLD),The Kid LAROI,1728732.74188
STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,857207.00433
THATS WHAT I WANT,Lil Nas X,3358877.4233
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,6913147.06356
MONTERO (Call Me By Your Name),Lil Nas X,6832708.976059999
